website1,website2,name,location,description,type,city
https://lp-cms-production.imgix.net/2019-06/shutterstock_59438677.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/holocaust-memorial/a/poi-sig/1204441/1320673,Holocaust Memorial,Historic Mitte,"Inaugurated in 2005, this football-field-sized memorial by American architect Peter Eisenman consists of 2711 sarcophagi-like concrete columns rising in…",must_see,Berlin
https://lp-cms-production.imgix.net/2023-07/shutterstockRF1146106064.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/potsdamer-platz/a/poi-sig/1212532/1320670,Potsdamer Platz,Berlin,"The rebirth of the historic Potsdamer Platz was Europe's biggest building project of the 1990s, a showcase of urban renewal masterminded by such top…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/28662773415a1e886c439f1608c070e3-judisches-museum.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/kreuzberg-and-northern-neukolln/attractions/juedisches-museum/a/poi-sig/1104612/1320679,Jüdisches Museum,Kreuzberg,"In a landmark building by American-Polish architect Daniel Libeskind, Berlin’s Jewish Museum offers a chronicle of the trials and triumphs in 2000 years…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/4081c46b8ca19bc3d0652b220ab111bb-gedenkstatte-berliner-mauer.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/prenzlauer-berg/attractions/gedenkstaette-berliner-mauer/a/poi-sig/1104590/1320686,Gedenkstätte Berliner Mauer,Prenzlauer Berg,"For an insightful primer on the Berlin Wall, visit this outdoor memorial, which extends for 1.4km along Bernauer Strasse and integrates an original…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/4c8cb4663e2375f642cec37c3ed48346-tiergarten.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/tiergarten/a/poi-sig/1212564/1320670,Tiergarten,Berlin,Berlin’s rulers used to hunt boar and pheasants in the rambling Tiergarten until garden architect Peter Lenné landscaped the grounds in the 19th century…,must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/56f5184bb9ebe5f4f88432bfd0789ea9cc21d0cd817773c8454c7b3fffbdcf82.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/brandenburger-tor/a/poi-sig/1265977/1320673,Brandenburger Tor,Historic Mitte,"A symbol of division during the Cold War, the landmark Brandenburg Gate now epitomises German reunification. Carl Gotthard Langhans found inspiration in…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/shutterstock_193883612.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/mitte-alexanderplatz-area/attractions/hamburger-bahnhof-museum-fuer-gegenwart/a/poi-sig/1204425/1320671,Hamburger Bahnhof – Museum für Gegenwart,Berlin,"Berlin's contemporary art showcase opened in 1996 in an old railway station, whose grandeur is a great backdrop for this Aladdin's cave of paintings,…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/e768ac4f5e76ecfe61493a649e351e55-sony-center.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/sony-center/a/poi-sig/1104598/1320670,Sony Center,Berlin,"Designed by Helmut Jahn, the visually dramatic Sony Center is fronted by a 26-floor, glass-and-steel tower and integrates rare relics from the prewar era…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/mitte-alexanderplatz-area/attractions/sammlung-boros/a/poi-sig/1103772/1320671,Sammlung Boros,Berlin,"This Nazi-era bunker presents one of Berlin's finest private contemporary art collections, amassed by advertising guru Christian Boros who acquired the…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/mitte-alexanderplatz-area/attractions/museum-fuer-naturkunde/a/poi-sig/372983/1320671,Museum für Naturkunde,Berlin,"Fossils and minerals don’t quicken your pulse? Well, how about Tristan, the T-Rex? His skeleton is among the best-preserved in the world and, along with…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berline/mitte-scheunenviertel/attractions/ddr-museum/a/poi-sig/372923/1320672,DDR Museum,Museumsinsel & Alexanderplatz,This touchy-feely museum does an insightful and entertaining job of pulling back the iron curtain on daily life in socialist East Germany. You'll learn…,must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/mitte-alexanderplatz-area/attractions/hackesche-hoefe/a/poi-sig/1104119/1320671,Hackesche Höfe,Berlin,"The Hackesche Höfe is the largest and most famous of the courtyard ensembles peppered throughout the Scheunenviertel. Built in 1907, the eight interlinked…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/prenzlauer-berg/attractions/zeiss-grossplanetarium/a/poi-sig/1104374/1320686,Zeiss Grossplanetarium,Prenzlauer Berg,"It was the most advanced planetarium in East Germany at its opening in 1987 and after the recent renovation it has upped the scientific, technology and…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/gendarmenmarkt/a/poi-sig/373021/1320673,Gendarmenmarkt,Historic Mitte,"This graceful square is bookended by the domed German and French cathedrals and punctuated by a grandly porticoed concert hall, the Konzerthaus. It was…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/shutterstock_220555540.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/friedrichshain/attractions/volkspark-friedrichshain/a/poi-sig/1104357/1320681,Volkspark Friedrichshain,Friedrichshain,"Berlin’s oldest public park has provided relief from urbanity since 1840, but has been hilly only since the late 1940s, when wartime debris was piled up…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/fd84906064bd1da8fac924e1279fe693-berlin-zoo.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/zoo-berlin/a/poi-sig/372739/1320678,Zoo Berlin,City West & Charlottenburg,"Berlin's zoo holds a triple record as Germany's oldest (since 1844), most species-rich and most popular animal park. Top billing at the moment goes to a…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/a165256c88e540b2ac92d325b607a586-checkpoint-charlie.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/checkpoint-charlie/a/poi-sig/1272889/1320673,Checkpoint Charlie,Historic Mitte,"Checkpoint Charlie was the principal gateway for foreigners and diplomats between the two Berlins from 1961 to 1990. Unfortunately, this potent symbol of…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/kreuzberg-and-northern-neukolln/attractions/tempelhofer-feld/a/poi-sig/1204743/1320679,Tempelhofer Feld,Kreuzberg,"The airfield of Tempelhof Airport, which so gloriously handled the Berlin airlift of 1948–49, has been repurposed as one of the largest urban parks in the…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/333d4feb553a25317c285277e97febc6-schloss-charlottenburg-neuer-flugel.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schloss-charlottenburg-neuer-fluegel/a/poi-sig/1104243/1320678,Schloss Charlottenburg - Neuer Flügel,City West & Charlottenburg,"The palace’s most beautiful rooms are the flamboyant private chambers of Frederick the Great, designed in 1746 by the period's star architect Georg…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/e1b6eaa6d446218717143abb1eed3429-museum-berggruen.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/museum-berggruen/a/poi-sig/1104262/1320678,Museum Berggruen,City West & Charlottenburg,"Classic modern art is the ammo of this delightful museum where Picasso is especially well represented, with paintings, drawings and sculptures from all…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/55060536.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berline/mitte-scheunenviertel/attractions/berliner-dom/a/poi-sig/1103957/1320672,Berliner Dom,Museumsinsel & Alexanderplatz,"Pompous yet majestic, the Italian Renaissance–style former royal court church (1905) does triple duty as house of worship, museum and concert hall. Inside…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/29742fc0da6dbd4636e027532b877f48-martin-gropius-bau.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/martin-gropius-bau/a/poi-sig/373145/1320670,Martin-Gropius-Bau,Berlin,"With its mosaics, terracotta reliefs and airy atrium, this Italian Renaissance–style exhibit space named for its architect (Bauhaus founder Walter Gropius…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/b2e243cfd4ebe9bab1047f878d574dfe-panoramapunkt.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/panoramapunkt/a/poi-sig/1104139/1320670,Panoramapunkt,Berlin,"Europe’s fastest lift, Panoramapunkt yo-yos up and down the red-brick postmodern Kollhoff Tower in 20 seconds. From the bilevel viewing platform at a…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/29abf6f99c1ac0a6a45fecd0538cd6f4-neue-synagoge.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/mitte-alexanderplatz-area/attractions/neue-synagoge/a/poi-sig/372985/1320671,Neue Synagoge,Berlin,The gleaming gold dome of the Neue Synagoge is the most visible symbol of Berlin’s revitalised Jewish community. The 1866 original was Germany's largest…,must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/a7804b08a16274d0e3a0326c4a825f48-alte-nationalgalerie.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berline/mitte-scheunenviertel/attractions/alte-nationalgalerie/a/poi-sig/1103955/1320672,Alte Nationalgalerie,Museumsinsel & Alexanderplatz,"The Greek temple–style Old National Gallery is a three-storey showcase of 19th-century European art. To get a sense of the period's virtuosity, pay…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/2947161a427a23d5eceb875455c910b1-c-o-berlin.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/c-o-berlin/a/poi-sig/1489569/1320678,C/O Berlin,City West & Charlottenburg,"Founded in 2000, C/O Berlin is the capital's most respected private, nonprofit exhibition centre for international photography and is based at the iconic…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/kreuzberg-and-northern-neukolln/attractions/deutsches-technikmuseum/a/poi-sig/1204481/1320679,Deutsches Technikmuseum,Kreuzberg,A roof-mounted ‘candy bomber’ (the plane used in the 1948 Berlin Airlift) is merely the overture to this enormous and hugely engaging shrine to technology…,must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berline/mitte-scheunenviertel/attractions/altes-museum/a/poi-sig/1103951/1320672,Altes Museum,Museumsinsel & Alexanderplatz,"A curtain of fluted columns gives way to the Pantheon-inspired rotunda of the grand neoclassical Old Museum, which harbours a prized antiquities…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schloss-charlottenburg-altes-schloss/a/poi-sig/1104237/1320678,Schloss Charlottenburg – Altes Schloss,City West & Charlottenburg,"Fronted by Andreas Schlüter’s equestrian statue of the Great Elector (1699), the baroque living quarters of Friedrich I and Sophie-Charlotte are an…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/kreuzberg-and-northern-neukolln/attractions/koenig-galerie-at-st-agnes-kirche/a/poi-sig/1539937/1320679,König Galerie @ St Agnes Kirche,Kreuzberg,"If art is your religion, a pilgrimage to this church-turned-gallery is a must. Tucked into a nondescript part of Kreuzberg, this decommissioned Catholic…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berline/mitte-scheunenviertel/attractions/bode-museum/a/poi-sig/1103954/1320672,Bode-Museum,Museumsinsel & Alexanderplatz,"On the northern tip of Museumsinsel, this palatial edifice houses a comprehensive collection of European sculpture from the early Middle Ages to the 18th…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/schoneberg/attractions/museum-der-unerhoerten-dinge/a/poi-sig/1540300/1321603,Museum der Unerhörten Dinge,Schöneberg,Every object tells a story' could be the motto of this kooky collection of curiosities. Find madness nibbling at your psyche as you try to find the…,must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/im-pei-bau/a/poi-sig/1103815/1320673,IM Pei Bau,Historic Mitte,"High-calibre temporary exhibits, curated by the Deutsches Historisches Museum, occupy this spectacular contemporary annexe designed by Chinese-American…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schlossgarten-charlottenburg/a/poi-sig/1204472/1320678,Schlossgarten Charlottenburg,City West & Charlottenburg,"The expansive park behind Schloss Charlottenburg is part formal French, part unruly English and all picturesque playground. Hidden among the shady paths,…",must_see,Berlin
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/pariser-platz/a/poi-sig/1540014/1320673,Pariser Platz,Historic Mitte,"Lorded over by the landmark Brandenburg Gate, this elegant square was completely flattened in WWII, then spent the Cold War trapped just east of the…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/e2c34a7d309313072089c0f3fae37a65-kaiser-wilhelm-gedachtniskirche.jpg?auto=format&fit=crop&ar=1:1&q=75,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/kaiser-wilhelm-gedaechtniskirche/a/poi-sig/372717/1320678,Kaiser-Wilhelm-Gedächtniskirche,City West & Charlottenburg,"Allied bombing in 1943 left only the husk of the west tower of this once magnificent neo-Romanesque church standing. Now an antiwar memorial, it stands…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/ac5e5831be6a5c2933ed184dd4032c59-museum-fur-fotografie.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/museum-fuer-fotografie/a/poi-sig/1104284/1320678,Museum für Fotografie,City West & Charlottenburg,"A former Prussian officers' casino now showcases the artistic legacy of Helmut Newton (1920–2004), the Berlin-born enfant terrible of fashion and…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/4ed9ac604b952f8525dacb86eb076f88-karl-marx-allee.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/friedrichshain/attractions/karl-marx-allee/a/poi-sig/1104344/1320681,Karl-Marx-Allee,Friedrichshain,"It’s easy to feel like Gulliver in the Land of Brobdingnag when walking down monumental Karl-Marx-Allee, one of Berlin's most impressive GDR-era relics…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/5455869d82a3599b41a82ede70124c28-mauerpark.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/prenzlauer-berg/attractions/mauerpark/a/poi-sig/1104370/1320686,Mauerpark,Prenzlauer Berg,"With its wimpy trees and anaemic lawn, Mauerpark is hardly your typical leafy oasis, especially given that it was forged from a section of Cold War–era…",must_see,Berlin
https://lp-cms-production.imgix.net/2022-02/Germany%20Berlin%20Achim%20Thomae%20GettyImages-924544246%20RFC.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/attractions/funkturm/a/poi-sig/1104295/359364,Funkturm,Berlin,"The filigree Funkturm, next to the trade fairgrounds, soars 129m high (14m with antenna) and looks especially pretty when illuminated at night. From the…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/9e2980eaa8dccb5676e593989875198a-sammlung-scharf-gerstenberg.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/sammlung-scharf-gerstenberg/a/poi-sig/1104263/1320678,Sammlung Scharf-Gerstenberg,City West & Charlottenburg,"This smart gallery is a treasure trove for aficionados of surrealism, a fantastical art form that peaked in the 1920s. It introduces works by the main…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/f1dd15c9a8f7b791c52012f9cec695c5-brohan-museum.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/broehan-museum/a/poi-sig/1104264/1320678,Bröhan Museum,City West & Charlottenburg,This lovely museum trains the spotlight on applied arts from the late 19th century until the outbreak of WWII. Pride of place goes to the art nouveau…,must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/e65677df2d163f43489eb008d2eb4297-museum-fur-film-und-fernsehen.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/museum-fuer-film-und-fernsehen/a/poi-sig/1204400/1320670,Museum für Film und Fernsehen,Berlin,"Germany's film history gets the star treatment at this engaging museum. Explore galleries dedicated to pioneers like Fritz Lang, ground-breaking movies…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/be8e4bb674bab0e8ce2679b7da529f63-belvedere.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schloss-charlottenburg-belvedere/a/poi-sig/1104259/1320678,Schloss Charlottenburg - Belvedere,City West & Charlottenburg,"The late-rococo Belvedere palace, with its distinctive cupola, makes an elegant setting for the world's largest collection of porcelain masterpieces by…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/0d8eb2fd7289110f899959a54fee04a5-tranenpalast.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/traenenpalast/a/poi-sig/1267244/1320673,Tränenpalast,Historic Mitte,"During the Cold War, tears flowed copiously in this glass-and-steel border-crossing pavilion where East Berliners had to bid adieu to family visiting from…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/4fda35464b45567129cf035ce8911dda-kunstgewerbemuseum.jpg?auto=format&fit=crop&ar=1:1&q=75,https://www.lonelyplanet.com/germany/berlin/potsdamer-platz-and-tiergarten/attractions/kunstgewerbemuseum/a/poi-sig/1204423/1320670,Kunstgewerbemuseum,Berlin,"This prized collection of European design, fashion and decorative arts from the Middle Ages to today is part of the Kulturforum museum cluster. You can…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/70c7257bd5b3e4663c362db1c3890655-schloss-charlottenburg-neuer-pavillon.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schloss-charlottenburg-neuer-pavillon/a/poi-sig/1104255/1320678,Schloss Charlottenburg - Neuer Pavillon,City West & Charlottenburg,"Returning from a trip to Italy, Friedrich Wilhelm III (r 1797–1848) commissioned Karl Friedrich Schinkel to design this petite summer refuge modelled on a…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/b70d4835761533ea949c44ea4e1b82f3-schloss-charlottenburg-mausoleum.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/schloss-charlottenburg-mausoleum/a/poi-sig/1104261/1320678,Schloss Charlottenburg - Mausoleum,City West & Charlottenburg,"In the palace garden, west of the carp pond, the temple-like Mausoleum (1810) was conceived as the final resting place of Queen Luise, and twice expanded…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/6ea92d9493ffad55fd045f1d55543182-museum-fur-kommunikation-berlin.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/historic-mitte/attractions/museum-fuer-kommunikation-berlin/a/poi-sig/1103866/1320673,Museum für Kommunikation Berlin,Historic Mitte,"Three cheeky robots welcome you to this elegant, neo-baroque museum, which takes you on an entertaining romp through the evolution of communication, from…",must_see,Berlin
https://lp-cms-production.imgix.net/2019-06/903823e381412958e93392904c98031e-berlin-aquarium.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/berlin/charlottenburg-and-northern-wilmersdorf/attractions/berlin-aquarium/a/poi-sig/1204485/1320678,Berlin Aquarium,City West & Charlottenburg,"Three floors of exotic fish, amphibians and reptiles await at this endearingly old-fashioned aquarium with its darkened halls and glowing tanks. Some of…",must_see,Berlin
